Date,close,vol,symbol
1970-01-02,0.590156,1710975.4242188,KO
1970-01-05,0.583011,1265840.8901389,KO
1970-01-06,0.586632,1808347.4859943,KO
1970-01-07,0.590156,1585773.5774888,KO
1970-01-08,0.59368,1627511.6134546,KO
1970-01-09,0.590156,1015458.653722,KO
1970-01-12,0.59368,2044822.4931637,KO
1970-01-13,0.600334,1168473.9371831,KO
1970-01-14,0.603857,1933539.1150848,KO
1970-01-15,0.610709,1502315.8973083,KO
1970-01-16,0.610709,2017000.882321,KO
1970-01-19,0.614526,1961357.6606357,KO
1970-01-20,0.617755,2128285.282164,KO
1970-01-21,0.617755,1432767.4899034,KO
1970-01-22,0.617755,1710975.4242188,KO
1970-01-23,0.603857,4520868.2041039,KO
1970-01-26,0.596909,2698605.3147504,KO
1970-01-27,0.590156,1850075.3043205,KO
1970-01-28,0.600334,1850075.3043205,KO
1970-01-29,0.590156,1557959.1189937,KO
1970-01-30,0.569309,1766614.5588483,KO
1970-02-02,0.572833,3018551.2850316,KO
1970-02-03,0.59368,2476044.6891762,KO
1970-02-04,0.59368,2656879.539952,KO
1970-02-05,0.590156,2128285.282164,KO
1970-02-06,0.590156,2058731.7659391,KO
1970-02-09,0.596909,2017000.882321,KO
1970-02-10,0.590156,1933539.1150848,KO
1970-02-11,0.590156,1780524.8533877,KO
1970-02-12,0.586632,1071096.7665876,KO
1970-02-13,0.579978,1697060.0208595,KO
1970-02-16,0.576356,2587322.9584354,KO
1970-02-17,0.579978,1863987.6423878,KO
1970-02-18,0.579978,1627511.6134546,KO
1970-02-19,0.583011,1585773.5774888,KO
1970-02-20,0.586632,1710975.4242188,KO
1970-02-24,0.586632,2809893.8016491,KO
1970-02-25,0.59368,1710975.4242188,KO
1970-02-26,0.590156,1544049.8462183,KO
1970-02-27,0.596909,1544049.8462183,KO
1970-03-02,0.596909,1112822.541386,KO
1970-03-03,0.596909,1432767.4899034,KO
1970-03-04,0.603857,1418855.1518361,KO
1970-03-05,0.600334,2044822.4931637,KO
1970-03-06,0.603857,2893360.6777053,KO
1970-03-09,0.596909,1697060.0208595,KO
1970-03-10,0.590156,1627511.6134546,KO
1970-03-11,0.590156,1516229.2571396,KO
1970-03-12,0.590156,1933539.1150848,KO
1970-03-13,0.586632,959814.41027269,KO
1970-03-16,0.576356,3129830.5760548,KO
1970-03-17,0.583011,1655332.2025333,KO
1970-03-18,0.569309,2211750.1146921,KO
1970-03-19,0.572833,2935082.3654476,KO
1970-03-20,0.569309,2017000.882321,KO
1970-03-23,0.56608,1474494.2864656,KO
1970-03-24,0.569309,2128285.282164,KO
1970-03-25,0.572833,3435859.099449,KO
1970-03-26,0.576356,1933539.1150848,KO
1970-03-30,0.579978,1502315.8973083,KO
1970-03-31,0.576356,1613600.2971511,KO
1970-04-01,0.576356,2128285.282164,KO
1970-04-02,0.576356,2058731.7659391,KO
1970-04-03,0.572833,3547142.4775279,KO
1970-04-06,0.56608,2962904.9980544,KO
1970-04-07,0.569309,1710975.4242188,KO
1970-04-08,0.558935,3282848.9248077,KO
1970-04-09,0.558935,1544049.8462183,KO
1970-04-10,0.548757,3908808.0920236,KO
1970-04-13,0.53848,2907268.9287167,KO
1970-04-14,0.53848,7928898.5403624,KO
1970-04-15,0.545234,2754248.5364358,KO
1970-04-16,0.545234,3046370.8523465,KO
1970-04-17,0.555706,4840807.0220374,KO
1970-04-20,0.555706,1613600.2971511,KO
1970-04-21,0.555706,1432767.4899034,KO
1970-04-22,0.548757,2086553.3767818,KO
1970-04-23,0.541808,2392581.9001761,KO
1970-04-24,0.541808,2058731.7659391,KO
1970-04-27,0.528008,4826889.5751504,KO
1970-04-28,0.52106,9890267.4404016,KO
1970-04-29,0.53486,4479139.3640137,KO
1970-04-30,0.531237,2156104.8494787,KO
1970-05-01,0.524681,2656879.539952,KO
1970-05-04,0.510783,3741888.6446071,KO
1970-05-05,0.493559,6190111.7229405,KO
1970-05-06,0.500605,5132926.2726561,KO
1970-05-07,0.510783,3797531.8662925,KO
1970-05-08,0.514208,1655332.2025333,KO
1970-05-11,0.517634,2976817.3361216,KO
1970-05-12,0.510783,4200932.4514623,KO
1970-05-13,0.507259,4298300.4261821,KO
1970-05-14,0.503933,4395670.4444297,KO
1970-05-15,0.507259,4743429.851442,KO
1970-05-18,0.510783,2670783.7039077,KO
1970-05-19,0.496592,1391031.4974654,KO
1970-05-20,0.472947,4910357.4729704,KO
1970-05-21,0.465597,4785166.8656439,KO
1970-05-22,0.475942,5216385.9963645,KO
1970-05-25,0.458864,2962904.9980544,KO
1970-05-26,0.458864,6871719.2206618,KO
1970-05-27,0.490133,4409584.826025,KO
1970-05-28,0.503933,5285937.4690614,KO
1970-05-29,0.510783,3018551.2850316,KO
1970-06-01,0.53848,3171561.4596729,KO
1970-06-02,0.531237,3366309.6702799,KO
1970-06-03,0.531237,3352402.4410324,KO
1970-06-04,0.53486,4562597.0441941,KO
1970-06-05,0.52106,2392581.9001761,KO
1970-06-08,0.52106,2058731.7659391,KO
1970-06-09,0.514208,2503864.256491,KO
1970-06-10,0.510783,1307573.817285,KO
1970-06-11,0.503933,2086553.3767818,KO
1970-06-12,0.496592,2962904.9980544,KO
1970-06-15,0.493559,2003090.5877817,KO
1970-06-16,0.52106,2086553.3767818,KO
1970-06-17,0.514208,2629060.9944012,KO
1970-06-18,0.528008,1418855.1518361,KO
1970-06-19,0.531237,3519316.7796294,KO
1970-06-22,0.524681,2017000.882321,KO
1970-06-23,0.52106,1669243.5188366,KO
1970-06-24,0.510783,3255023.2269091,KO
1970-06-25,0.510783,2017000.882321,KO
1970-06-26,0.510783,1391031.4974654,KO
1970-06-29,0.500605,3366309.6702799,KO
1970-06-30,0.500605,2350851.0165579,KO
1970-07-01,0.500605,2545593.0965812,KO
1970-07-02,0.514208,3282848.9248077,KO
1970-07-06,0.510783,2823801.0308966,KO
1970-07-07,0.503933,2865541.1103904,KO
1970-07-08,0.52106,2462134.3946368,KO
1970-07-09,0.514208,4799074.0948914,KO
1970-07-10,0.524681,2629060.9944012,KO
1970-07-13,0.524681,2058731.7659391,KO
1970-07-14,0.514208,2058731.7659391,KO
1970-07-15,0.514208,1975268.9769389,KO
1970-07-16,0.510783,4006187.306147,KO
1970-07-17,0.52106,2392581.9001761,KO
1970-07-20,0.524681,2935082.3654476,KO
1970-07-21,0.524681,1766614.5588483,KO
1970-07-22,0.517634,1822254.7152418,KO
1970-07-23,0.52106,2587322.9584354,KO
1970-07-24,0.510783,1502315.8973083,KO
1970-07-27,0.514208,848533.07572166,KO
1970-07-28,0.507259,1863987.6423878,KO
1970-07-29,0.514208,1071096.7665876,KO
1970-07-30,0.524681,1655332.2025333,KO
1970-07-31,0.524681,1697060.0208595,KO
1970-08-03,0.514208,1391031.4974654,KO
1970-08-04,0.510783,2044822.4931637,KO
1970-08-05,0.507259,2211750.1146921,KO
1970-08-06,0.510783,1710975.4242188,KO
1970-08-07,0.510783,2003090.5877817,KO
1970-08-10,0.496592,1544049.8462183,KO
1970-08-11,0.496592,2545593.0965812,KO
1970-08-12,0.493559,1432767.4899034,KO
1970-08-13,0.47972,4520868.2041039,KO
1970-08-14,0.47972,3018551.2850316,KO
1970-08-17,0.475942,1933539.1150848,KO
1970-08-18,0.483243,3658422.790315,KO
1970-08-19,0.490133,3088102.7577285,KO
1970-08-20,0.493559,2197835.7330968,KO
1970-08-21,0.496592,1780524.8533877,KO
1970-08-24,0.510783,4020090.4483388,KO
1970-08-25,0.517634,2823801.0308966,KO
1970-08-26,0.52106,4673878.3787451,KO
1970-08-27,0.517634,1265840.8901389,KO
1970-08-28,0.52106,2058731.7659391,KO
1970-08-31,0.514208,1474494.2864656,KO
1970-09-01,0.52106,1557959.1189937,KO
1970-09-02,0.52106,1043276.1775089,KO
1970-09-03,0.524681,1655332.2025333,KO
1970-09-04,0.514208,1697060.0208595,KO
1970-09-08,0.528008,2086553.3767818,KO
1970-09-09,0.528008,2086553.3767818,KO
1970-09-10,0.524681,1349306.744431,KO
1970-09-11,0.524681,1627511.6134546,KO
1970-09-14,0.524681,1697060.0208595,KO
1970-09-15,0.514208,2476044.6891762,KO
1970-09-16,0.514208,2656879.539952,KO
1970-09-17,0.514208,3171561.4596729,KO
1970-09-18,0.514208,2809893.8016491,KO
1970-09-21,0.510783,1516229.2571396,KO
1970-09-22,0.514208,1655332.2025333,KO
1970-09-23,0.52106,1516229.2571396,KO
1970-09-24,0.531237,1961357.6606357,KO
1970-09-25,0.53848,3102009.9869759,KO
1970-09-28,0.541808,3282848.9248077,KO
1970-09-29,0.541808,1905716.482478,KO
1970-09-30,0.53486,1669243.5188366,KO
1970-10-01,0.53848,1655332.2025333,KO
1970-10-02,0.545234,1516229.2571396,KO
1970-10-05,0.558935,3950543.0626977,KO
1970-10-06,0.586632,4979914.0544871,KO
1970-10-07,0.576356,4395670.4444297,KO
1970-10-08,0.558935,5953633.6504792,KO
1970-10-09,0.548757,2545593.0965812,KO
1970-10-12,0.548757,1043276.1775089,KO
1970-10-13,0.55228,1557959.1189937,KO
1970-10-14,0.558935,1154558.533824,KO
1970-10-15,0.555706,1822254.7152418,KO
1970-10-16,0.56608,1905716.482478,KO
1970-10-19,0.558935,1015458.653722,KO
1970-10-20,0.562459,1196286.3521502,KO
1970-10-21,0.558935,973723.68304811,KO
1970-10-22,0.569309,1766614.5588483,KO
1970-10-23,0.569309,1850075.3043205,KO
1970-10-26,0.569309,1432767.4899034,KO
1970-10-27,0.572833,1710975.4242188,KO
1970-10-28,0.572833,1627511.6134546,KO
1970-10-29,0.56608,4437404.3933397,KO
1970-10-30,0.56608,1766614.5588483,KO
1970-11-02,0.569309,1585773.5774888,KO
1970-11-03,0.569309,1321483.0900604,KO
1970-11-04,0.572833,3171561.4596729,KO
1970-11-05,0.572833,1669243.5188366,KO
1970-11-06,0.576356,1557959.1189937,KO
1970-11-09,0.576356,1975268.9769389,KO
1970-11-10,0.590156,1808347.4859943,KO
1970-11-11,0.590156,2893360.6777053,KO
1970-11-12,0.583011,1516229.2571396,KO
1970-11-13,0.583011,1418855.1518361,KO
1970-11-17,0.583011,1766614.5588483,KO
1970-11-18,0.576356,1432767.4899034,KO
1970-11-19,0.576356,1502315.8973083,KO
1970-11-20,0.586632,1585773.5774888,KO
1970-11-23,0.583011,1655332.2025333,KO
1970-11-24,0.590156,2893360.6777053,KO
1970-11-25,0.603857,2239561.5078952,KO
1970-11-27,0.600334,1655332.2025333,KO
1970-11-30,0.600334,2044822.4931637,KO
1970-12-01,0.603857,2003090.5877817,KO
1970-12-02,0.607283,1863987.6423878,KO
1970-12-03,0.614526,4701708.1636995,KO
1970-12-04,0.617755,2670783.7039077,KO
1970-12-07,0.620985,2003090.5877817,KO
1970-12-08,0.627934,5884083.1995464,KO
1970-12-09,0.620985,4520868.2041039,KO
1970-12-10,0.614526,2156104.8494787,KO
1970-12-11,0.607283,3046370.8523465,KO
1970-12-14,0.603857,2545593.0965812,KO
1970-12-15,0.607283,1502315.8973083,KO
1970-12-16,0.607283,1697060.0208595,KO
1970-12-17,0.603857,1710975.4242188,KO
1970-12-18,0.600334,1655332.2025333,KO
1970-12-21,0.596909,2156104.8494787,KO
1970-12-22,0.596909,1516229.2571396,KO
1970-12-23,0.59368,2128285.282164,KO
1970-12-24,0.596909,2044822.4931637,KO
1970-12-28,0.600334,1043276.1775089,KO
1970-12-29,0.607283,1891807.2097027,KO
1970-12-30,0.617755,3157657.2957172,KO
1970-12-31,0.610709,2823801.0308966,KO
1971-01-04,0.596909,2851621.6199754,KO
1971-01-05,0.590156,3310668.4921224,KO
1971-01-06,0.600334,4562597.0441941,KO
1971-01-07,0.617755,2851621.6199754,KO
1971-01-08,0.617755,2503864.256491,KO
1971-01-11,0.617755,1460593.1878019,KO
1971-01-12,0.614526,3255023.2269091,KO
