Date,close,vol,symbol
2005-02-25,18.0715,1191438.9788189,RY
2005-02-28,17.9794,481931.58934643,RY
2005-03-01,17.9265,466918.37954083,RY
2005-03-02,18.0509,243902.89548994,RY
2005-03-03,18.2028,221701.59849263,RY
2005-03-04,18.574,311497.04987852,RY
2005-03-07,18.574,248147.75652432,RY
2005-03-08,18.8052,231821.68205056,RY
2005-03-09,18.7826,391818.64113955,RY
2005-03-10,18.6945,557028.2650774,RY
2005-03-11,18.4731,448955.81823731,RY
2005-03-14,18.2674,527972.71195098,RY
2005-03-15,18.4486,203743.12074951,RY
2005-03-16,18.6191,415002.03441272,RY
2005-03-17,18.6377,168478.51403696,RY
2005-03-18,18.4016,194272.32329497,RY
2005-03-21,18.2224,188069.39504944,RY
2005-03-22,18.4859,370265.60935553,RY
2005-03-23,18.3467,288966.00537902,RY
2005-03-24,18.3369,141055.3641799,RY
2005-03-28,18.2224,215498.6702471,RY
2005-03-29,18.2674,169792.39959523,RY
2005-03-30,18.3242,157379.39687346,RY
2005-03-31,18.6465,226926.51402269,RY
2005-04-01,18.6141,195258.50313124,RY
2005-04-04,18.4555,146278.23792976,RY
2005-04-05,18.6141,158360.47225923,RY
2005-04-06,18.6083,106443.10624104,RY
2005-04-07,18.3614,250109.90729587,RY
2005-04-08,18.286,370591.27329732,RY
2005-04-11,18.3085,226926.51402269,RY
2005-04-12,18.4104,245208.6139274,RY
2005-04-13,18.4731,178272.9336531,RY
2005-04-14,18.3085,176970.27788594,RY
2005-04-15,18.193,142680.62121856,RY
2005-04-18,18.3741,157710.16526575,RY
2005-04-19,18.4995,122770.20160489,RY
2005-04-20,18.3869,107744.7411181,RY
2005-04-21,18.1244,236395.26969703,RY
2005-04-22,18.2086,114609.20614821,RY
2005-04-25,18.1694,141708.73384368,RY
2005-04-26,17.9716,255329.71837543,RY
2005-04-27,18.091,159993.89641869,RY
2005-04-28,18.1352,187418.06716585,RY
2005-04-29,18.2478,106120.50496954,RY
2005-05-02,18.4789,178597.57670479,RY
2005-05-03,18.5847,113629.15165254,RY
2005-05-04,18.8542,249777.09712337,RY
2005-05-05,18.7826,146278.23792976,RY
2005-05-06,18.9756,131911.25155725,RY
2005-05-09,19.0187,110688.98816551,RY
2005-05-10,19.0079,111345.4204996,RY
2005-05-11,18.6994,171744.34146577,RY
2005-05-12,18.4937,117870.95001663,RY
2005-05-13,18.0999,185133.31512281,RY
2005-05-16,18.0254,244884.99176581,RY
2005-05-17,17.9491,126038.07081391,RY
2005-05-18,18.237,163909.00995089,RY
2005-05-19,18.4995,1164020.9334123,RY
2005-05-20,18.5073,145623.84737588,RY
2005-05-23,18.5847,81624.247028203,RY
2005-05-24,18.6945,145623.84737588,RY
2005-05-25,18.4859,162277.62757163,RY
2005-05-26,18.3516,128970.06718013,RY
