Date,close,vol,symbol
1989-09-13,0.930398,301924.88591839,TROW
1989-09-14,0.92352,100639.90822857,TROW
1989-09-15,0.930398,274479.51503157,TROW
1989-09-18,0.916254,946943.74633191,TROW
1989-09-19,0.92352,18299.666581973,TROW
1989-09-20,0.916254,306499.80256388,TROW
1989-09-21,0.92352,18299.666581973,TROW
1989-09-22,0.916254,571824.32307178,TROW
1989-09-25,0.895425,434591.27515847,TROW
1989-09-26,0.902498,18299.666581973,TROW
1989-09-27,0.902498,324795.34015971,TROW
1989-09-28,0.895425,18299.666581973,TROW
1989-09-29,0.92352,731936.08319869,TROW
1989-10-02,0.930398,480332.18364112,TROW
1989-10-03,0.936985,64045.7362973,TROW
1989-10-04,0.936985,45745.037468791,TROW
1989-10-05,0.936985,123511.39471642,TROW
1989-10-06,0.936985,1093330.7565222,TROW
1989-10-09,0.951323,73193.505095216,TROW
1989-10-10,0.936985,41171.153069833,TROW
1989-10-11,0.944348,178408.32996927,TROW
1989-10-12,0.944348,68617.556203186,TROW
1989-10-13,0.936985,311075.75145591,TROW
1989-10-16,0.902498,846296.61237759,TROW
1989-10-17,0.916254,718213.39775527,TROW
1989-10-18,0.916254,375118.39101359,TROW
1989-10-19,0.916254,201286.00993635,TROW
1989-10-20,0.916254,2525181.6031408,TROW
1989-10-23,0.916254,137237.17689945,TROW
1989-10-24,0.909472,233303.20072905,TROW
1989-10-25,0.909472,109790.7737661,TROW
1989-10-26,0.895425,224154.39968461,TROW
1989-10-27,0.888644,219583.61202525,TROW
1989-10-30,0.881281,210432.74648772,TROW
1989-10-31,0.895425,13723.717689945,TROW
1989-11-01,0.895425,54898.999745919,TROW
1989-11-02,0.874404,283624.18708988,TROW
1989-11-03,0.881281,237882.24636069,TROW
1989-11-06,0.888644,50322.018607355,TROW
1989-11-07,0.888644,160108.6633873,TROW
1989-11-08,0.902498,370542.44212157,TROW
1989-11-09,0.902498,388844.17319661,TROW
1989-11-10,0.916254,54898.999745919,TROW
1989-11-13,0.902498,105217.92161367,TROW
1989-11-14,0.916254,41171.153069833,TROW
1989-11-15,0.902498,45745.037468791,TROW
1989-11-16,0.916254,722790.37889384,TROW
1989-11-17,0.916254,187561.25999987,TROW
1989-11-20,0.902498,329372.32129828,TROW
1989-11-21,0.902498,68617.556203186,TROW
1989-11-22,0.902498,503200.57338938,TROW
1989-11-27,0.902498,320222.48800728,TROW
1989-11-28,0.909472,3321163.4226369,TROW
1989-11-29,0.909472,164686.67677241,TROW
1989-11-30,0.909472,411715.65968448,TROW
1989-12-01,0.909472,118939.57481054,TROW
1989-12-04,0.895425,548951.80433738,TROW
1989-12-05,0.888644,722790.37889384,TROW
1989-12-06,0.888644,9148.8010444511,TROW
1989-12-11,0.888644,228731.38082317,TROW
1989-12-12,0.895425,82343.338386203,TROW
1989-12-13,0.895425,475757.26699563,TROW
1989-12-14,0.895425,86922.384017838,TROW
1989-12-15,0.895425,5196749.1842256,TROW
1989-12-18,0.902498,297351.00151942,TROW
1989-12-19,0.888644,9148.8010444511,TROW
1989-12-20,0.895425,480332.18364112,TROW
1989-12-21,0.902498,1628557.8109233,TROW
1989-12-22,0.930398,425441.44186749,TROW
1989-12-26,0.965274,617564.1993079,TROW
1989-12-27,0.986582,379693.3076591,TROW
1989-12-28,1.00034,1473024.0641815,TROW
1989-12-29,1.02117,608424.68848226,TROW
1990-01-02,1.04936,848589.23193301,TROW
1990-01-03,1.06331,1511907.7589285,TROW
1990-01-04,1.09121,512356.60015958,TROW
1990-01-05,1.07716,516932.5490516,TROW
1990-01-08,1.09121,944655.25576263,TROW
1990-01-09,1.07716,164686.67677241,TROW
1990-01-10,1.07029,505489.06395867,TROW
1990-01-11,1.07716,212716.07582433,TROW
1990-01-12,1.05633,441446.42440097,TROW
1990-01-15,1.00741,308788.29313316,TROW
1990-01-16,1.00741,148675.50075971,TROW
1990-01-17,1.00034,162400.2506962,TROW
1990-01-18,0.972539,418578.03465271,TROW
1990-01-19,0.97903,228731.38082317,TROW
1990-01-22,0.965274,52608.444683567,TROW
1990-01-23,0.951323,217298.21819558,TROW
1990-01-24,0.874404,1704041.8710808,TROW
1990-01-25,0.881281,729652.75386208,TROW
1990-01-26,0.895425,516932.5490516,TROW
1990-01-29,0.895425,345383.49731096,TROW
1990-01-30,0.888644,128088.37585499,TROW
1990-01-31,0.895425,686193.11022296,TROW
1990-02-01,0.909472,208143.22367191,TROW
1990-02-02,0.92352,157824.30180417,TROW
1990-02-05,0.930398,496347.48863996,TROW
1990-02-06,0.916254,484906.06804009,TROW
1990-02-07,0.916254,940079.3068706,TROW
1990-02-08,0.916254,251605.96405063,TROW
1990-02-09,0.916254,38883.694747087,TROW
1990-02-12,0.944348,574110.74914799,TROW
1990-02-13,0.951323,482617.5774708,TROW
1990-02-14,0.951323,432297.62335651,TROW
1990-02-15,0.965274,828001.07478176,TROW
1990-02-16,0.97903,677039.14794584,TROW
1990-02-20,0.972539,155535.81123487,TROW
1990-02-21,0.965274,706776.10614154,TROW
1990-02-22,0.972539,1957933.2289611,TROW
1990-02-23,0.951323,258468.33901888,TROW
1990-02-26,0.972539,54898.999745919,TROW
1990-02-27,0.965274,308788.29313316,TROW
1990-02-28,0.97903,292775.0526274,TROW
1990-03-01,1.01439,397990.90974799,TROW
1990-03-02,1.00034,482617.5774708,TROW
1990-03-05,0.986582,82343.338386203,TROW
1990-03-06,1.02117,2532039.849123,TROW
1990-03-07,1.02117,285909.58091955,TROW
1990-03-08,1.01439,1461586.7725677,TROW
1990-03-09,1.00741,221864.87686879,TROW
1990-03-12,1.00741,1136792.4646545,TROW
1990-03-13,1.01439,34309.810348128,TROW
1990-03-14,1.00034,1127637.4701308,TROW
1990-03-15,1.00034,377401.72035021,TROW
1990-03-16,1.02117,370542.44212157,TROW
1990-03-19,1.02844,93777.533260329,TROW
1990-03-20,1.02844,38883.694747087,TROW
1990-03-21,1.03513,244738.42784972,TROW
1990-03-22,1.04936,89204.681107907,TROW
1990-03-23,1.03513,869177.38908428,TROW
1990-03-26,1.03513,27445.370886818,TROW
1990-03-27,1.03513,20584.028165114,TROW
1990-03-28,1.04936,235593.75579141,TROW
1990-03-29,1.04936,82343.338386203,TROW
1990-03-30,1.04936,2481725.0562414,TROW
1990-04-02,1.04936,1571376.5140872,TROW
1990-04-03,1.03513,1404404.4434852,TROW
1990-04-04,1.03513,1555362.241335,TROW
1990-04-05,1.02117,475757.26699563,TROW
1990-04-06,1.02844,27445.370886818,TROW
1990-04-09,0.972539,1155085.9377573,TROW
1990-04-10,0.951323,2271292.3097536,TROW
1990-04-11,0.916254,3087856.0929217,TROW
1990-04-12,0.909472,1077321.6450026,TROW
1990-04-16,0.846212,5350000.6338774,TROW
1990-04-17,0.832359,5745708.2142888,TROW
1990-04-18,0.860453,846296.61237759,TROW
1990-04-19,0.860453,1820690.890829,TROW
1990-04-20,0.874404,779974.77246944,TROW
1990-04-23,0.853576,633579.50430672,TROW
1990-04-24,0.874404,333942.07671109,TROW
1990-04-25,0.860453,411715.65968448,TROW
1990-04-26,0.867331,681617.16133093,TROW
1990-04-27,0.860453,576401.30421034,TROW
1990-04-30,0.860453,201286.00993635,TROW
1990-05-01,0.853576,77768.421740708,TROW
1990-05-02,0.881281,898911.25054038,TROW
1990-05-03,0.874404,567254.56765897,TROW
1990-05-04,0.860453,121231.16211943,TROW
1990-05-07,0.846212,306499.80256388,TROW
1990-05-08,0.846212,592413.51246957,TROW
1990-05-09,0.832359,185272.76943059,TROW
1990-05-10,0.832359,704489.68006533,TROW
1990-05-11,0.846212,809701.40819979,TROW
1990-05-14,0.874404,1541640.588138,TROW
1990-05-15,0.909472,1511907.7589285,TROW
1990-05-16,0.916254,731936.08319869,TROW
1990-05-17,0.936985,393415.9931025,TROW
1990-05-18,0.951323,695339.84677435,TROW
1990-05-21,0.972539,878327.22237526,TROW
1990-05-22,0.972539,1594250.0650681,TROW
1990-05-23,1.00034,2289.5228158178,TROW
1990-05-24,1.02844,969817.29731285,TROW
1990-05-25,1.01439,377401.72035021,TROW
1990-05-29,1.00034,66337.323606189,TROW
1990-05-30,0.993375,3007808.4708304,TROW
1990-05-31,0.993375,1262590.2854472,TROW
1990-06-01,0.972539,1157379.5895593,TROW
1990-06-04,0.986582,205854.73310263,TROW
1990-06-05,0.972539,253890.32563377,TROW
1990-06-06,0.965274,850876.69025577,TROW
1990-06-07,0.930398,516932.5490516,TROW
1990-06-08,0.930398,503200.57338938,TROW
1990-06-11,0.909472,750235.74978066,TROW
1990-06-12,0.936985,134953.84756284,TROW
1990-06-13,0.936985,359108.24724744,TROW
1990-06-14,0.936985,118939.57481054,TROW
1990-06-15,0.944348,455173.23883052,TROW
1990-06-18,0.92352,592413.51246957,TROW
1990-06-19,0.916254,320222.48800728,TROW
1990-06-20,0.916254,182981.1821217,TROW
1990-06-21,0.909472,102930.46329092,TROW
1990-06-22,0.909472,258468.33901888,TROW
1990-06-25,0.909472,754813.76316576,TROW
1990-06-26,0.888644,736510.99984418,TROW
1990-06-27,0.972539,910348.54215411,TROW
1990-06-28,1.00034,786834.05069807,TROW
1990-06-29,0.965274,1806975.4311114,TROW
1990-07-02,0.944348,365967.52547607,TROW
1990-07-03,0.951323,365967.52547607,TROW
1990-07-05,0.944348,43458.611392581,TROW
1990-07-06,0.92352,137237.17689945,TROW
1990-07-09,0.902498,1200833.0397192,TROW
1990-07-10,0.916254,178408.32996927,TROW
1990-07-11,0.895425,22872.518734395,TROW
1990-07-12,0.916254,36597.268670876,TROW
1990-07-13,0.92352,100639.90822857,TROW
1990-07-16,0.930398,448307.76712267,TROW
1990-07-17,0.930398,118939.57481054,TROW
1990-07-18,0.916254,144102.64860729,TROW
1990-07-19,0.930398,43458.611392581,TROW
1990-07-20,0.930398,606137.23015951,TROW
1990-07-23,0.916254,1957933.2289611,TROW
1990-07-24,0.930398,795981.81949599,TROW
1990-07-25,0.92352,45745.037468791,TROW
1990-07-26,0.916254,89204.681107907,TROW
1990-07-27,0.930398,240168.6724369,TROW
1990-07-30,0.92352,228731.38082317,TROW
1990-07-31,0.916254,2108891.0268108,TROW
1990-08-01,0.92352,265322.45601483,TROW
1990-08-02,0.916254,70902.950032862,TROW
1990-08-03,0.888644,304209.24750152,TROW
1990-08-06,0.888644,1941918.9562088,TROW
1990-08-07,0.867331,27445.370886818,TROW
1990-08-08,0.874404,914919.32981345,TROW
1990-08-10,0.867331,18299.666581973,TROW
1990-08-13,0.874404,345383.49731096,TROW
1990-08-14,0.825481,1841280.0802268,TROW
1990-08-15,0.825481,1340358.7071879,TROW
1990-08-16,0.818506,379693.3076591,TROW
1990-08-17,0.804556,201286.00993635,TROW
1990-08-20,0.804556,6858.2459820978,TROW
1990-08-21,0.804556,123511.39471642,TROW
1990-08-22,0.769389,379693.3076591,TROW
1990-08-23,0.741393,1656007.3107962,TROW
1990-08-24,0.755633,551239.26266012,TROW
1990-08-27,0.762319,738797.42592039,TROW
1990-08-28,0.762319,647308.38322935,TROW
1990-08-29,0.797193,583260.58243898,TROW
