Date,close,vol,symbol
1983-11-21,2.12272,7763781.7160214,VZ
1983-11-22,2.1169,4123992.4894226,VZ
1983-11-23,2.10534,1781378.6084689,VZ
1983-11-25,2.08212,2740160.2513866,VZ
1983-11-28,2.02405,3661804.5499331,VZ
1983-11-29,2.00065,2521443.3371932,VZ
1983-11-30,2.00065,3747081.7522452,VZ
1983-12-01,2.00065,9663459.4821843,VZ
1983-12-02,1.99452,2727781.1365961,VZ
1983-12-05,1.97131,1676832.0779273,VZ
1983-12-06,1.98326,3366049.4483618,VZ
1983-12-07,2.00065,7509297.8809608,VZ
1983-12-08,2.00637,11381557.678525,VZ
1983-12-09,2.00637,8076041.6175669,VZ
1983-12-12,2.0121,4383978.6108876,VZ
1983-12-13,2.04143,10349874.859227,VZ
1983-12-14,2.04726,3898402.8653211,VZ
1983-12-15,2.03541,3593015.6736839,VZ
1983-12-16,2.04726,3792477.6743202,VZ
1983-12-19,2.04143,2491178.7027303,VZ
1983-12-20,2.02978,2996021.7172872,VZ
1983-12-21,2.01802,2993263.3667488,VZ
1983-12-22,1.9888,7532681.56856,VZ
1983-12-23,1.97694,3616402.4501414,VZ
1983-12-27,1.96577,4646712.7866965,VZ
1983-12-28,1.98326,7082868.625383,VZ
1983-12-29,1.97694,4637085.8447277,VZ
1983-12-30,1.97131,2698891.0441148,VZ
1984-01-03,2.02978,3052419.1233126,VZ
1984-01-04,2.08796,5617872.5147851,VZ
1984-01-05,2.10534,5813210.8894765,VZ
1984-01-06,2.14604,6971444.2368361,VZ
1984-01-09,2.1169,2770422.8266106,VZ
1984-01-10,2.12272,2430654.5819016,VZ
1984-01-11,2.12875,1946443.0821222,VZ
1984-01-12,2.14604,2198177.8332195,VZ
1984-01-13,2.15759,4868182.9033309,VZ
1984-01-16,2.1808,3786979.5063937,VZ
1984-01-17,2.19829,3327531.3842923,VZ
1984-01-18,2.20431,4529797.4375592,VZ
1984-01-19,2.20431,2803434.4857979,VZ
1984-01-20,2.2217,3229862.7117563,VZ
1984-01-23,2.20985,1793757.7232592,VZ
1984-01-24,2.20431,1814389.2380367,VZ
1984-01-25,2.20985,2646618.2936538,VZ
1984-01-26,2.19829,4549053.3807356,VZ
1984-01-27,2.22733,4649460.8410403,VZ
1984-01-30,2.2217,3678305.2314295,VZ
1984-01-31,2.23325,2503560.906379,VZ
1984-02-01,2.23899,2715394.8144695,VZ
1984-02-02,2.25676,4919078.0229518,VZ
1984-02-03,2.2217,4070343.1377411,VZ
1984-02-06,2.20985,2313732.0254281,VZ
1984-02-07,2.20985,3349541.5595292,VZ
1984-02-08,2.12875,6027800.0592471,VZ
1984-02-09,2.13447,3147331.5045491,VZ
1984-02-10,2.12272,3035911.2344799,VZ
1984-02-13,2.1169,4004314.6712691,VZ
1984-02-14,2.14604,3569631.9860847,VZ
1984-02-15,2.15759,5306994.3625574,VZ
1984-02-16,2.19265,3399061.1075492,VZ
1984-02-17,2.19265,3235364.9981606,VZ
1984-02-21,2.16925,1394847.1070394,VZ
1984-02-22,2.14011,3560005.0441159,VZ
1984-02-23,2.1169,6172236.1069813,VZ
1984-02-24,2.14604,4458256.3884883,VZ
1984-02-27,2.14011,2154157.4827457,VZ
1984-02-28,2.10534,2851582.5806945,VZ
1984-02-29,2.13447,2379753.2845639,VZ
1984-03-01,2.16925,2608103.3184427,VZ
1984-03-02,2.19829,4049711.6229636,VZ
1984-03-05,2.15759,1553027.5449706,VZ
1984-03-06,2.16333,2564078.8494908,VZ
1984-03-07,2.15759,1789634.0973143,VZ
1984-03-08,2.15186,2368750.7709941,VZ
1984-03-09,2.13447,2460915.0978868,VZ
1984-03-12,2.13447,3123945.757711,VZ
1984-03-13,2.13447,5265722.0664274,VZ
1984-03-14,2.14011,4366095.1504539,VZ
1984-03-15,2.13447,3203731.9994328,VZ
1984-03-16,2.16333,4145999.5758011,VZ
