Date,close,vol,symbol
2024-09-06,79.98,8181470,NEE
2024-09-09,81.19,6917950,NEE
2024-09-10,82.3,9588045,NEE
2024-09-11,83.43,10216517,NEE
2024-09-12,83.46,7857125,NEE
2024-09-13,84.65,6734402,NEE
2024-09-16,84.64,8791397,NEE
2024-09-17,84.97,7415059,NEE
2024-09-18,84.28,9286154,NEE
2024-09-19,82.29,13965216,NEE
2024-09-20,82.76,26032280,NEE
2024-09-23,84.82,7915992,NEE
2024-09-24,84.29,8205325,NEE
2024-09-25,84.62,8354739,NEE
2024-09-26,83.46,8462456,NEE
2024-09-27,84.54,8200940,NEE
2024-09-30,84.53,13884706,NEE
2024-10-01,85.27,9112611,NEE
2024-10-02,85.43,8403754,NEE
2024-10-03,85.05,7031487,NEE
2024-10-04,83.85,8341913,NEE
2024-10-07,80.29,11971568,NEE
2024-10-08,80.5,10098327,NEE
2024-10-09,80.58,10102451,NEE
2024-10-10,80.94,7928446,NEE
2024-10-11,81.86,7057095,NEE
2024-10-14,82.91,5814827,NEE
2024-10-15,82.79,15825034,NEE
2024-10-16,84.39,8061561,NEE
2024-10-17,83.78,6153217,NEE
2024-10-18,84.38,8595305,NEE
2024-10-21,84.03,7053832,NEE
2024-10-22,83.7,8358531,NEE
2024-10-23,84.96,10825057,NEE
2024-10-24,82.81,9705333,NEE
2024-10-25,81.43,6581101,NEE
2024-10-28,82.87,8679617,NEE
2024-10-29,79.56,19232884,NEE
2024-10-30,79.09,11650482,NEE
2024-10-31,79.25,13034688,NEE
2024-11-01,77.35,14615297,NEE
2024-11-04,78.37,11759135,NEE
2024-11-05,78.65,9051659,NEE
2024-11-06,74.52,28637812,NEE
2024-11-07,74.62,16311251,NEE
2024-11-08,76.97,14657144,NEE
2024-11-11,75.91,10275680,NEE
2024-11-12,74.26,12569787,NEE
2024-11-13,74.24,12451785,NEE
2024-11-14,75.28,13780486,NEE
2024-11-15,76.35,12930527,NEE
2024-11-18,76.39,9044451,NEE
2024-11-19,77.08,7942453,NEE
2024-11-20,76.88,7065237,NEE
2024-11-21,77.36,8908942,NEE
2024-11-22,76.0,8165408,NEE
2024-11-25,76.64,20803127,NEE
2024-11-26,77.49,10563815,NEE
2024-11-27,78.52,8689888,NEE
2024-11-29,78.67,6186543,NEE
2024-12-02,77.07,11361507,NEE
2024-12-03,76.29,9806907,NEE
2024-12-04,75.74,8310426,NEE
2024-12-05,76.2,6487534,NEE
2024-12-06,75.24,7079516,NEE
2024-12-09,74.7,9269802,NEE
2024-12-10,74.14,8619649,NEE
2024-12-11,73.98,7472931,NEE
2024-12-12,73.22,6969872,NEE
2024-12-13,73.62,7671173,NEE
2024-12-16,72.79,9767445,NEE
2024-12-17,72.27,7723138,NEE
2024-12-18,70.52,12495978,NEE
2024-12-19,69.77,13731900,NEE
2024-12-20,71.67,27547621,NEE
2024-12-23,72.49,7509001,NEE
2024-12-24,72.91,3001825,NEE
2024-12-26,72.37,4505047,NEE
2024-12-27,72.11,5458151,NEE
2024-12-30,71.76,8398953,NEE
2024-12-31,71.69,6216657,NEE
2025-01-02,71.61,5344988,NEE
2025-01-03,71.99,5089044,NEE
2025-01-06,71.24,7025967,NEE
2025-01-07,70.43,8975403,NEE
2025-01-08,70.66,7930615,NEE
2025-01-10,67.38,16261767,NEE
2025-01-13,66.96,17056588,NEE
2025-01-14,67.98,10699320,NEE
2025-01-15,69.29,12416463,NEE
2025-01-16,71.37,11469451,NEE
2025-01-17,70.76,12664620,NEE
2025-01-21,70.85,12153825,NEE
2025-01-22,68.49,14415157,NEE
2025-01-23,69.23,10780078,NEE
2025-01-24,72.83,24588509,NEE
2025-01-27,73.83,19128895,NEE
2025-01-28,70.54,16630485,NEE
2025-01-29,70.89,9496652,NEE
2025-01-30,71.3,8639210,NEE
2025-01-31,71.56,10709598,NEE
2025-02-03,71.05,9128746,NEE
2025-02-04,69.9,10574726,NEE
2025-02-05,69.2,9026138,NEE
2025-02-06,69.27,9145309,NEE
2025-02-07,68.27,9320375,NEE
2025-02-10,69.7,9121312,NEE
2025-02-11,70.33,7020144,NEE
2025-02-12,69.28,8574359,NEE
2025-02-13,68.6,15172979,NEE
2025-02-14,68.06,14184616,NEE
2025-02-18,68.5,12090912,NEE
2025-02-19,69.06,8843351,NEE
2025-02-20,70.14,9340542,NEE
2025-02-21,71.58,16742520,NEE
2025-02-24,70.8,11971109,NEE
2025-02-25,71.28,14063436,NEE
2025-02-26,71.01,8010527,NEE
2025-02-27,69.38,9379812,NEE
2025-02-28,70.17,11247967,NEE
2025-03-03,71.62,9492200,NEE
2025-03-04,70.85,17869690,NEE
2025-03-05,70.48,7722573,NEE
2025-03-06,70.01,7482322,NEE
2025-03-07,72.83,13469723,NEE
2025-03-10,76.16,25263690,NEE
2025-03-11,74.03,14836832,NEE
2025-03-12,72.92,12110926,NEE
2025-03-13,72.73,11252998,NEE
2025-03-14,73.55,8699712,NEE
2025-03-17,72.11,14953962,NEE
2025-03-18,70.7,15212061,NEE
2025-03-19,70.5,9457390,NEE
2025-03-20,71.15,11816011,NEE
2025-03-21,70.88,15781998,NEE
2025-03-24,70.07,12385395,NEE
2025-03-25,68.59,12618830,NEE
2025-03-26,69.73,9156026,NEE
2025-03-27,70.03,8748755,NEE
2025-03-28,70.45,7846856,NEE
2025-03-31,70.89,13347211,NEE
2025-04-01,70.92,8715835,NEE
2025-04-02,70.48,8480094,NEE
2025-04-03,72.14,13652664,NEE
2025-04-04,66.91,20993502,NEE
2025-04-07,65.06,19494898,NEE
2025-04-08,64.11,14232561,NEE
2025-04-09,67.58,23207760,NEE
2025-04-10,66.72,12801864,NEE
2025-04-11,65.81,14856876,NEE
2025-04-14,67.69,11588862,NEE
2025-04-15,67.66,7851961,NEE
2025-04-16,65.64,11356126,NEE
2025-04-17,66.31,11212554,NEE
2025-04-21,64.68,11568661,NEE
2025-04-22,66.64,14352017,NEE
2025-04-23,67.27,19476236,NEE
2025-04-24,66.35,13724661,NEE
2025-04-25,66.09,9640220,NEE
2025-04-28,66.19,7123541,NEE
2025-04-29,67.25,8891809,NEE
2025-04-30,66.88,13763464,NEE
2025-05-01,66.05,11487945,NEE
2025-05-02,67.09,13333454,NEE
2025-05-05,66.1,7118165,NEE
2025-05-06,66.54,7943024,NEE
2025-05-07,67.36,9961743,NEE
2025-05-08,68.32,13030113,NEE
2025-05-09,70.31,17326215,NEE
2025-05-12,69.69,18943809,NEE
2025-05-13,72.11,22962507,NEE
2025-05-14,72.19,15238936,NEE
2025-05-15,74.55,17789930,NEE
2025-05-16,75.0,12829838,NEE
2025-05-19,73.86,14438389,NEE
2025-05-20,74.41,8046695,NEE
2025-05-21,71.54,16133074,NEE
2025-05-22,71.54,2037960,NEE
2025-05-23,67.76,17161105,NEE
2025-05-27,68.04,10910707,NEE
2025-05-28,67.21,7835739,NEE
2025-05-29,68.99,11571348,NEE
2025-05-30,70.64,18802728,NEE
2025-06-02,70.15,9366900,NEE
2025-06-03,70.95,11014328,NEE
2025-06-04,69.88,10894929,NEE
2025-06-05,71.5,10968314,NEE
2025-06-06,72.16,9286003,NEE
2025-06-09,71.9,7062809,NEE
2025-06-10,72.81,9887954,NEE
2025-06-11,73.0,12000202,NEE
2025-06-12,73.84,11022451,NEE
2025-06-13,74.78,13213697,NEE
2025-06-16,73.78,14545962,NEE
2025-06-17,71.86,12971295,NEE
2025-06-18,71.57,7203391,NEE
2025-06-20,71.53,15182943,NEE
2025-06-23,70.73,8671288,NEE
2025-06-24,71.4,9001465,NEE
2025-06-25,70.34,12839260,NEE
2025-06-26,70.99,8011224,NEE
2025-06-27,70.89,14275024,NEE
2025-06-30,69.42,20894535,NEE
2025-07-01,73.06,23841121,NEE
2025-07-02,73.02,11240501,NEE
2025-07-03,73.88,8560920,NEE
2025-07-07,74.75,11368299,NEE
2025-07-08,72.46,19550843,NEE
2025-07-09,73.65,8818666,NEE
2025-07-10,74.64,6956315,NEE
2025-07-11,74.4,8094493,NEE
2025-07-14,75.04,10420522,NEE
2025-07-15,74.7,8880120,NEE
2025-07-16,74.77,8906275,NEE
2025-07-17,75.18,7174822,NEE
2025-07-18,75.95,7986274,NEE
2025-07-21,76.17,8349922,NEE
2025-07-22,77.54,9032595,NEE
2025-07-23,72.82,21219490,NEE
2025-07-24,71.97,11166118,NEE
2025-07-25,71.85,8074767,NEE
2025-07-28,71.34,8157246,NEE
2025-07-29,71.95,7588460,NEE
2025-07-30,70.99,6940339,NEE
2025-07-31,71.06,8845220,NEE
2025-08-01,70.4,6628715,NEE
2025-08-04,70.53,6543554,NEE
2025-08-05,71.18,7178889,NEE
2025-08-06,70.54,7720218,NEE
2025-08-07,72.58,7418564,NEE
2025-08-08,72.41,5575995,NEE
2025-08-11,72.45,8420031,NEE
2025-08-12,71.86,8671482,NEE
2025-08-13,72.3,8122597,NEE
2025-08-14,72.24,6780960,NEE
2025-08-15,75.41,23398404,NEE
2025-08-18,75.72,12568355,NEE
2025-08-19,76.51,8047317,NEE
2025-08-20,76.18,11012036,NEE
2025-08-21,76.08,8637112,NEE
2025-08-22,76.32,13129288,NEE
2025-08-25,75.32,6338079,NEE
2025-08-26,74.84,7162661,NEE
2025-08-27,73.89,10119019,NEE
2025-08-28,72.09,10917220,NEE
2025-08-29,72.05,11280520,NEE
2025-09-02,72.65,8661508,NEE
2025-09-03,71.63,7722299,NEE
2025-09-04,70.87,14596843,NEE
2025-09-05,70.9,10067583,NEE
2025-09-08,69.77,12596529,NEE
2025-09-09,70.07,7294486,NEE
2025-09-10,71.04,9254413,NEE
2025-09-11,71.32,7418268,NEE
2025-09-12,71.64,9345589,NEE
2025-09-15,71.5,10399059,NEE
2025-09-16,69.83,7930212,NEE
2025-09-17,70.31,10799593,NEE
2025-09-18,70.79,8488453,NEE
2025-09-19,71.08,14819314,NEE
2025-09-22,72.35,9856721,NEE
2025-09-23,72.32,7795855,NEE
2025-09-24,73.83,11281752,NEE
2025-09-25,74.65,12916529,NEE
2025-09-26,75.85,8271468,NEE
2025-09-29,76.21,10365967,NEE
2025-09-30,75.49,9392710,NEE
2025-10-01,78.67,15044766,NEE
2025-10-02,78.18,9266552,NEE
